Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
"2018A00,""2018"",2018,A,""Annual"",2621,""High-income developing economies"",01,""Passenger ships"",232998,"
"2018A00,""2018"",2018,A,""Annual"",2621,""High-income developing economies"",02,""Liquid bulk carriers"",184793,"
"2018A00,""2018"",2018,A,""Annual"",2621,""High-income developing economies"",03,""Container ships"",223340,"
"2018A00,""2018"",2018,A,""Annual"",2621,""High-income developing economies"",04,""Dry breakbulk carriers"",101373,"
"2018A00,""2018"",2018,A,""Annual"",2621,""High-income developing economies"",05,""Dry bulk carriers"",109707,"
"2018A00,""2018"",2018,A,""Annual"",2621,""High-income developing economies"",06,""Roll-on/ roll-off ships"",34547,"
"2018A00,""2018"",2018,A,""Annual"",2621,""High-income developing economies"",07,""Liquefied petroleum gas carriers"",19241,"
"2018A00,""2018"",2018,A,""Annual"",2621,""High-income developing economies"",08,""Liquefied natural gas carriers"",3847,"
"2018A00,""2018"",2018,A,""Annual"",2622,""Middle-income developing economies"",00,""All ships"",343175,"
"2018A00,""2018"",2018,A,""Annual"",2622,""Middle-income developing economies"",01,""Passenger ships"",128888,"
"2018A00,""2018"",2018,A,""Annual"",2622,""Middle-income developing economies"",02,""Liquid bulk carriers"",44914,"
"2018A00,""2018"",2018,A,""Annual"",2622,""Middle-income developing economies"",03,""Container ships"",59715,"
"2018A00,""2018"",2018,A,""Annual"",2622,""Middle-income developing economies"",04,""Dry breakbulk carriers"",53011,"
"2018A00,""2018"",2018,A,""Annual"",2622,""Middle-income developing economies"",05,""Dry bulk carriers"",34146,"
"2018A00,""2018"",2018,A,""Annual"",2622,""Middle-income developing economies"",06,""Roll-on/ roll-off ships"",14124,"
"2018A00,""2018"",2018,A,""Annual"",2622,""Middle-income developing economies"",07,""Liquefied petroleum gas carriers"",7028,"
"2018A00,""2018"",2018,A,""Annual"",2622,""Middle-income developing economies"",08,""Liquefied natural gas carriers"",1349,"
"2018A00,""2018"",2018,A,""Annual"",2623,""Low-income developing economies"",00,""All ships"",12863,"
"2018A00,""2018"",2018,A,""Annual"",2623,""Low-income developing economies"",01,""Passenger ships"",502,"
"2018A00,""2018"",2018,A,""Annual"",2623,""Low-income developing economies"",02,""Liquid bulk carriers"",1762,"
"2018A00,""2018"",2018,A,""Annual"",2623,""Low-income developing economies"",03,""Container ships"",4205,"
"2018A00,""2018"",2018,A,""Annual"",2623,""Low-income developing economies"",04,""Dry breakbulk carriers"",2665,"
"2018A00,""2018"",2018,A,""Annual"",2623,""Low-income developing economies"",05,""Dry bulk carriers"",2677,"
"2018A00,""2018"",2018,A,""Annual"",2623,""Low-income developing economies"",06,""Roll-on/ roll-off ships"",994,"
"2018A00,""2018"",2018,A,""Annual"",2623,""Low-income developing economies"",07,""Liquefied petroleum gas carriers"",58,"
"2018A00,""2018"",2018,A,""Annual"",2624,""Low-income economies (World Bank)"",00,""All ships"",12145,"
"2018A00,""2018"",2018,A,""Annual"",2624,""Low-income economies (World Bank)"",01,""Passenger ships"",502,"
"2018A00,""2018"",2018,A,""Annual"",2624,""Low-income economies (World Bank)"",02,""Liquid bulk carriers"",1601,"
"2018A00,""2018"",2018,A,""Annual"",2624,""Low-income economies (World Bank)"",03,""Container ships"",3949,"
"2018A00,""2018"",2018,A,""Annual"",2624,""Low-income economies (World Bank)"",04,""Dry breakbulk carriers"",2573,"
"2018A00,""2018"",2018,A,""Annual"",2624,""Low-income economies (World Bank)"",05,""Dry bulk carriers"",2495,"
"2018A00,""2018"",2018,A,""Annual"",2624,""Low-income economies (World Bank)"",06,""Roll-on/ roll-off ships"",967,"
"2018A00,""2018"",2018,A,""Annual"",2624,""Low-income economies (World Bank)"",07,""Liquefied petroleum gas carriers"",58,"
"2018A00,""2018"",2018,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",00,""All ships"",338903,"
"2018A00,""2018"",2018,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",01,""Passenger ships"",135053,"
"2018A00,""2018"",2018,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",02,""Liquid bulk carriers"",40620,"
"2018A00,""2018"",2018,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",03,""Container ships"",54132,"
"2018A00,""2018"",2018,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",04,""Dry breakbulk carriers"",52392,"
"2018A00,""2018"",2018,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",05,""Dry bulk carriers"",34833,"
"2018A00,""2018"",2018,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",06,""Roll-on/ roll-off ships"",14152,"
"2018A00,""2018"",2018,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",07,""Liquefied petroleum gas carriers"",6548,"
"2018A00,""2018"",2018,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",08,""Liquefied natural gas carriers"",1173,"
"2018A00,""2018"",2018,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",00,""All ships"",738410,"
"2018A00,""2018"",2018,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",01,""Passenger ships"",210610,"
"2018A00,""2018"",2018,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",02,""Liquid bulk carriers"",126145,"
"2018A00,""2018"",2018,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",03,""Container ships"",148550,"
"2018A00,""2018"",2018,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",04,""Dry breakbulk carriers"",113300,"
"2018A00,""2018"",2018,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",05,""Dry bulk carriers"",97070,"
"2018A00,""2018"",2018,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",06,""Roll-on/ roll-off ships"",25869,"
"2018A00,""2018"",2018,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",07,""Liquefied petroleum gas carriers"",15219,"
"2018A00,""2018"",2018,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",08,""Liquefied natural gas carriers"",1647,"
"2018A00,""2018"",2018,A,""Annual"",2627,""High-income economies (World Bank)"",00,""All ships"",3028304,"
"2018A00,""2018"",2018,A,""Annual"",2627,""High-income economies (World Bank)"",01,""Passenger ships"",1881101,"
"2018A00,""2018"",2018,A,""Annual"",2627,""High-income economies (World Bank)"",02,""Liquid bulk carriers"",326353,"
"2018A00,""2018"",2018,A,""Annual"",2627,""High-income economies (World Bank)"",03,""Container ships"",251121,"
"2018A00,""2018"",2018,A,""Annual"",2627,""High-income economies (World Bank)"",04,""Dry breakbulk carriers"",261977,"
"2018A00,""2018"",2018,A,""Annual"",2627,""High-income economies (World Bank)"",05,""Dry bulk carriers"",125491,"
"2018A00,""2018"",2018,A,""Annual"",2627,""High-income economies (World Bank)"",06,""Roll-on/ roll-off ships"",146795,"
"2018A00,""2018"",2018,A,""Annual"",2627,""High-income economies (World Bank)"",07,""Liquefied petroleum gas carriers"",27669,"
"2018A00,""2018"",2018,A,""Annual"",2627,""High-income economies (World Bank)"",08,""Liquefied natural gas carriers"",7797,"
"2018A00,""2018"",2018,A,""Annual"",2628,""High-income OECD members (World Bank)"",00,""All ships"",2707569,"
"2018A00,""2018"",2018,A,""Annual"",2628,""High-income OECD members (World Bank)"",01,""Passenger ships"",1761169,"
"2018A00,""2018"",2018,A,""Annual"",2628,""High-income OECD members (World Bank)"",02,""Liquid bulk carriers"",248119,"
"2018A00,""2018"",2018,A,""Annual"",2628,""High-income OECD members (World Bank)"",03,""Container ships"",180017,"
"2018A00,""2018"",2018,A,""Annual"",2628,""High-income OECD members (World Bank)"",04,""Dry breakbulk carriers"",239538,"
"2018A00,""2018"",2018,A,""Annual"",2628,""High-income OECD members (World Bank)"",05,""Dry bulk carriers"",109708,"
"2018A00,""2018"",2018,A,""Annual"",2628,""High-income OECD members (World Bank)"",06,""Roll-on/ roll-off ships"",138451,"
"2018A00,""2018"",2018,A,""Annual"",2628,""High-income OECD members (World Bank)"",07,""Liquefied petroleum gas carriers"",24770,"
"2018A00,""2018"",2018,A,""Annual"",2628,""High-income OECD members (World Bank)"",08,""Liquefied natural gas carriers"",5797,"
"2018A00,""2018"",2018,A,""Annual"",2629,""High-income non OECD members (World Bank)"",00,""All ships"",320735,"
"2018A00,""2018"",2018,A,""Annual"",2629,""High-income non OECD members (World Bank)"",01,""Passenger ships"",119932,"
"2018A00,""2018"",2018,A,""Annual"",2629,""High-income non OECD members (World Bank)"",02,""Liquid bulk carriers"",78234,"
"2018A00,""2018"",2018,A,""Annual"",2629,""High-income non OECD members (World Bank)"",03,""Container ships"",71104,"
"2018A00,""2018"",2018,A,""Annual"",2629,""High-income non OECD members (World Bank)"",04,""Dry breakbulk carriers"",22439,"
"2018A00,""2018"",2018,A,""Annual"",2629,""High-income non OECD members (World Bank)"",05,""Dry bulk carriers"",15783,"
"2018A00,""2018"",2018,A,""Annual"",2629,""High-income non OECD members (World Bank)"",06,""Roll-on/ roll-off ships"",8344,"
"2018A00,""2018"",2018,A,""Annual"",2629,""High-income non OECD members (World Bank)"",07,""Liquefied petroleum gas carriers"",2899,"
"2018A00,""2018"",2018,A,""Annual"",2629,""High-income non OECD members (World Bank)"",08,""Liquefied natural gas carriers"",2000,"
"2018A00,""2018"",2018,A,""Annual"",266,""Gabon"",00,""All ships"",780,"
"2018A00,""2018"",2018,A,""Annual"",266,""Gabon"",01,""Passenger ships"",63,"
"2018A00,""2018"",2018,A,""Annual"",266,""Gabon"",02,""Liquid bulk carriers"",195,"
"2018A00,""2018"",2018,A,""Annual"",266,""Gabon"",03,""Container ships"",143,"
"2018A00,""2018"",2018,A,""Annual"",266,""Gabon"",04,""Dry breakbulk carriers"",237,"
"2018A00,""2018"",2018,A,""Annual"",266,""Gabon"",05,""Dry bulk carriers"",101,"
"2018A00,""2018"",2018,A,""Annual"",266,""Gabon"",06,""Roll-on/ roll-off ships"",41,"
"2018A00,""2018"",2018,A,""Annual"",268,""Georgia"",00,""All ships"",1381,"
"2018A00,""2018"",2018,A,""Annual"",268,""Georgia"",02,""Liquid bulk carriers"",391,"
"2018A00,""2018"",2018,A,""Annual"",268,""Georgia"",03,""Container ships"",274,"
"2018A00,""2018"",2018,A,""Annual"",268,""Georgia"",04,""Dry breakbulk carriers"",546,"
"2018A00,""2018"",2018,A,""Annual"",268,""Georgia"",05,""Dry bulk carriers"",69,"
"2018A00,""2018"",2018,A,""Annual"",268,""Georgia"",06,""Roll-on/ roll-off ships"",89,"
"2018A00,""2018"",2018,A,""Annual"",268,""Georgia"",07,""Liquefied petroleum gas carriers"",12,"
"2018A00,""2018"",2018,A,""Annual"",270,""Gambia"",00,""All ships"",240,"
"2018A00,""2018"",2018,A,""Annual"",270,""Gambia"",03,""Container ships"",144,"
"2018A00,""2018"",2018,A,""Annual"",270,""Gambia"",04,""Dry breakbulk carriers"",46,"
"2018A00,""2018"",2018,A,""Annual"",270,""Gambia"",05,""Dry bulk carriers"",50,"
"2018A00,""2018"",2018,A,""Annual"",2710,""BASIC"",00,""All ships"",318144,"
"2018A00,""2018"",2018,A,""Annual"",2710,""BASIC"",01,""Passenger ships"",37795,"
"2018A00,""2018"",2018,A,""Annual"",2710,""BASIC"",02,""Liquid bulk carriers"",52710,"
"2018A00,""2018"",2018,A,""Annual"",2710,""BASIC"",03,""Container ships"",89413,"
"2018A00,""2018"",2018,A,""Annual"",2710,""BASIC"",04,""Dry breakbulk carriers"",40491,"
"2018A00,""2018"",2018,A,""Annual"",2710,""BASIC"",05,""Dry bulk carriers"",78199,"
"2018A00,""2018"",2018,A,""Annual"",2710,""BASIC"",06,""Roll-on/ roll-off ships"",8566,"
"2018A00,""2018"",2018,A,""Annual"",2710,""BASIC"",07,""Liquefied petroleum gas carriers"",9920,"
"2018A00,""2018"",2018,A,""Annual"",2710,""BASIC"",08,""Liquefied natural gas carriers"",1050,"
"2018A00,""2018"",2018,A,""Annual"",2711,""BRICS"",00,""All ships"",399331,"
"2018A00,""2018"",2018,A,""Annual"",2711,""BRICS"",01,""Passenger ships"",50771,"
"2018A00,""2018"",2018,A,""Annual"",2711,""BRICS"",02,""Liquid bulk carriers"",76109,"
"2018A00,""2018"",2018,A,""Annual"",2711,""BRICS"",03,""Container ships"",93299,"
"2018A00,""2018"",2018,A,""Annual"",2711,""BRICS"",04,""Dry breakbulk carriers"",70803,"
"2018A00,""2018"",2018,A,""Annual"",2711,""BRICS"",05,""Dry bulk carriers"",84697,"
"2018A00,""2018"",2018,A,""Annual"",2711,""BRICS"",06,""Roll-on/ roll-off ships"",11998,"
"2018A00,""2018"",2018,A,""Annual"",2711,""BRICS"",07,""Liquefied petroleum gas carriers"",10343,"
"2018A00,""2018"",2018,A,""Annual"",2711,""BRICS"",08,""Liquefied natural gas carriers"",1311,"
"2018A00,""2018"",2018,A,""Annual"",276,""Germany"",00,""All ships"",106613,"
"2018A00,""2018"",2018,A,""Annual"",276,""Germany"",01,""Passenger ships"",56349,"
"2018A00,""2018"",2018,A,""Annual"",276,""Germany"",02,""Liquid bulk carriers"",14394,"
"2018A00,""2018"",2018,A,""Annual"",276,""Germany"",03,""Container ships"",9589,"
"2018A00,""2018"",2018,A,""Annual"",276,""Germany"",04,""Dry breakbulk carriers"",18293,"
"2018A00,""2018"",2018,A,""Annual"",276,""Germany"",05,""Dry bulk carriers"",1430,"
"2018A00,""2018"",2018,A,""Annual"",276,""Germany"",06,""Roll-on/ roll-off ships"",5651,"
"2018A00,""2018"",2018,A,""Annual"",276,""Germany"",07,""Liquefied petroleum gas carriers"",907,"
"2018A00,""2018"",2018,A,""Annual"",288,""Ghana"",00,""All ships"",2569,"
"2018A00,""2018"",2018,A,""Annual"",288,""Ghana"",02,""Liquid bulk carriers"",392,"
"2018A00,""2018"",2018,A,""Annual"",288,""Ghana"",03,""Container ships"",617,"
"2018A00,""2018"",2018,A,""Annual"",288,""Ghana"",04,""Dry breakbulk carriers"",912,"
"2018A00,""2018"",2018,A,""Annual"",288,""Ghana"",05,""Dry bulk carriers"",395,"
"2018A00,""2018"",2018,A,""Annual"",288,""Ghana"",06,""Roll-on/ roll-off ships"",172,"
"2018A00,""2018"",2018,A,""Annual"",288,""Ghana"",07,""Liquefied petroleum gas carriers"",81,"
"2018A00,""2018"",2018,A,""Annual"",292,""Gibraltar"",00,""All ships"",2154,"
"2018A00,""2018"",2018,A,""Annual"",292,""Gibraltar"",01,""Passenger ships"",340,"
"2018A00,""2018"",2018,A,""Annual"",292,""Gibraltar"",02,""Liquid bulk carriers"",1252,"
"2018A00,""2018"",2018,A,""Annual"",292,""Gibraltar"",03,""Container ships"",40,"
"2018A00,""2018"",2018,A,""Annual"",292,""Gibraltar"",04,""Dry breakbulk carriers"",498,"
"2018A00,""2018"",2018,A,""Annual"",292,""Gibraltar"",05,""Dry bulk carriers"",12,"
"2018A00,""2018"",2018,A,""Annual"",292,""Gibraltar"",06,""Roll-on/ roll-off ships"",12,"
"2018A00,""2018"",2018,A,""Annual"",296,""Kiribati"",00,""All ships"",42,"
"2018A00,""2018"",2018,A,""Annual"",296,""Kiribati"",03,""Container ships"",42,"
"2018A00,""2018"",2018,A,""Annual"",300,""Greece"",00,""All ships"",155072,"
"2018A00,""2018"",2018,A,""Annual"",300,""Greece"",01,""Passenger ships"",126537,"
"2018A00,""2018"",2018,A,""Annual"",300,""Greece"",02,""Liquid bulk carriers"",12275,"
"2018A00,""2018"",2018,A,""Annual"",300,""Greece"",03,""Container ships"",3807,"
"2018A00,""2018"",2018,A,""Annual"",300,""Greece"",04,""Dry breakbulk carriers"",6366,"
"2018A00,""2018"",2018,A,""Annual"",300,""Greece"",05,""Dry bulk carriers"",2928,"
"2018A00,""2018"",2018,A,""Annual"",300,""Greece"",06,""Roll-on/ roll-off ships"",2706,"
"2018A00,""2018"",2018,A,""Annual"",300,""Greece"",07,""Liquefied petroleum gas carriers"",438,"
"2018A00,""2018"",2018,A,""Annual"",300,""Greece"",08,""Liquefied natural gas carriers"",15,"
"2018A00,""2018"",2018,A,""Annual"",304,""Greenland"",00,""All ships"",319,"
"2018A00,""2018"",2018,A,""Annual"",304,""Greenland"",01,""Passenger ships"",222,"
"2018A00,""2018"",2018,A,""Annual"",304,""Greenland"",04,""Dry breakbulk carriers"",97,"
"2018A00,""2018"",2018,A,""Annual"",308,""Grenada"",00,""All ships"",451,"
"2018A00,""2018"",2018,A,""Annual"",308,""Grenada"",01,""Passenger ships"",203,"
"2018A00,""2018"",2018,A,""Annual"",308,""Grenada"",03,""Container ships"",86,"
"2018A00,""2018"",2018,A,""Annual"",308,""Grenada"",04,""Dry breakbulk carriers"",162,"
"2018A00,""2018"",2018,A,""Annual"",3101,""AMU (Arab Maghreb Union)"",00,""All ships"",37317,"
"2018A00,""2018"",2018,A,""Annual"",3101,""AMU (Arab Maghreb Union)"",01,""Passenger ships"",15218,"
"2018A00,""2018"",2018,A,""Annual"",3101,""AMU (Arab Maghreb Union)"",02,""Liquid bulk carriers"",3540,"
"2018A00,""2018"",2018,A,""Annual"",3101,""AMU (Arab Maghreb Union)"",03,""Container ships"",5801,"
"2018A00,""2018"",2018,A,""Annual"",3101,""AMU (Arab Maghreb Union)"",04,""Dry breakbulk carriers"",5557,"
"2018A00,""2018"",2018,A,""Annual"",3101,""AMU (Arab Maghreb Union)"",05,""Dry bulk carriers"",2646,"
"2018A00,""2018"",2018,A,""Annual"",3101,""AMU (Arab Maghreb Union)"",06,""Roll-on/ roll-off ships"",3491,"
"2018A00,""2018"",2018,A,""Annual"",3101,""AMU (Arab Maghreb Union)"",07,""Liquefied petroleum gas carriers"",932,"
"2018A00,""2018"",2018,A,""Annual"",3101,""AMU (Arab Maghreb Union)"",08,""Liquefied natural gas carriers"",132,"
"2018A00,""2018"",2018,A,""Annual"",3102,""COMESA (Common Market for Eastern and Southern Africa)"",00,""All ships"",24170,"
"2018A00,""2018"",2018,A,""Annual"",3102,""COMESA (Common Market for Eastern and Southern Africa)"",01,""Passenger ships"",1685,"
"2018A00,""2018"",2018,A,""Annual"",3102,""COMESA (Common Market for Eastern and Southern Africa)"",02,""Liquid bulk carriers"",3363,"
"2018A00,""2018"",2018,A,""Annual"",3102,""COMESA (Common Market for Eastern and Southern Africa)"",03,""Container ships"",7060,"
"2018A00,""2018"",2018,A,""Annual"",3102,""COMESA (Common Market for Eastern and Southern Africa)"",04,""Dry breakbulk carriers"",5912,"
"2018A00,""2018"",2018,A,""Annual"",3102,""COMESA (Common Market for Eastern and Southern Africa)"",05,""Dry bulk carriers"",3413,"
"2018A00,""2018"",2018,A,""Annual"",3102,""COMESA (Common Market for Eastern and Southern Africa)"",06,""Roll-on/ roll-off ships"",2221,"
"2018A00,""2018"",2018,A,""Annual"",3102,""COMESA (Common Market for Eastern and Southern Africa)"",07,""Liquefied petroleum gas carriers"",485,"
"2018A00,""2018"",2018,A,""Annual"",3102,""COMESA (Common Market for Eastern and Southern Africa)"",08,""Liquefied natural gas carriers"",31,"
"2018A00,""2018"",2018,A,""Annual"",3103,""ECCAS (Economic Community of Central African States)"",00,""All ships"",5567,"
"2018A00,""2018"",2018,A,""Annual"",3103,""ECCAS (Economic Community of Central African States)"",01,""Passenger ships"",63,"
